Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
"2","Afghanistan","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000"
"2","Afghanistan","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","-246.219100","-246.219100","-246.219100","-246.219100","-246.219100","154.657400","154.657400","154.657400","154.657400","154.657400"
"2","Afghanistan","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"2","Afghanistan","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"2","Afghanistan","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","-246.219100","-246.219100","-246.219100","-246.219100","-246.219100","154.657400","154.657400","154.657400","154.657400","154.657400"
"3","Albania","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","788.800000","786.850000","784.900000","782.950000","781.000000","779.050000","777.100000","775.150000","773.200000","771.250000","769.300000","770.577000","771.854000","773.131000","774.408000","775.685000","776.962000","778.239000","779.516000","780.793000","782.070000","783.493500","784.917000","786.340500","787.764000","789.187500","789.130000","789.072500","789.015000","788.957500","788.900000"
"3","Albania","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-961.039100","-961.039100","-961.039100","-961.039100","-961.039100","-352.013900","-352.013900","-352.013900","-352.013900","-352.013900"
"3","Albania","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"3","Albania","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"3","Albania","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-961.039100","-961.039100","-961.039100","-961.039100","-961.039100","-352.013900","-352.013900","-352.013900","-352.013900","-352.013900"
"4","Algeria","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","1667.000000","1658.200000","1649.400000","1640.600000","1631.800000","1623.000000","1614.200000","1605.400000","1596.600000","1587.800000","1579.000000","1612.900000","1646.800000","1680.700000","1714.600000","1748.500000","1782.400000","1816.300000","1850.200000","1884.100000","1918.000000","1925.600000","1933.200000","1940.800000","1948.400000","1956.000000","1954.600000","1953.200000","1951.800000","1950.400000","1949.000000"
"4","Algeria","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-901.736000","-901.736000","-901.736000","-901.736000","-901.736000","-440.777300","-440.777300","-440.777300","-440.777300","-440.777300"
"4","Algeria","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.000000","4.000000","4.000000","4.000000","4.000000","9.200000","9.200000","9.200000","9.200000","9.200000"
"4","Algeria","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","276.320000","276.320000","276.320000","276.320000","276.320000","637.897300","637.897300","637.897300","637.897300","637.897300"
"4","Algeria","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-625.416000","-625.416000","-625.416000","-625.416000","-625.416000","197.120000","197.120000","197.120000","197.120000","197.120000"
"5","American Samoa","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","18.070000","18.036000","18.002000","17.968000","17.934000","17.900000","17.866000","17.832000","17.798000","17.764000","17.730000","17.700000","17.670000","17.640000","17.610000","17.580000","17.550000","17.520000","17.490000","17.460000","17.430000","17.400000","17.370000","17.340000","17.310000","17.280000","17.250000","17.220000","17.190000","17.160000","17.130000"
"5","American Samoa","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-44.732200","-44.732200","-44.732200","-44.732200","-44.732200","-50.373600","-50.373600","-50.373600","-50.373600","-50.373600"
"5","American Samoa","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000"
"5","American Samoa","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.837400","8.837400","8.837400","8.837400","8.837400","9.225700","9.225700","9.225700","9.225700","9.225700"
"5","American Samoa","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-35.894800","-35.894800","-35.894800","-35.894800","-35.894800","-41.147900","-41.147900","-41.147900","-41.147900","-41.147900"
"6","Andorra","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000"
"6","Andorra","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"7","Angola","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","79262.780000","79107.363000","78951.946000","78796.529000","78641.112000","78485.695000","78330.278000","78174.861000","78019.444000","77864.027000","77708.610000","77153.549000","76598.488000","76043.427000","75488.366000","74933.305000","74378.244000","73823.183000","73268.122000","72713.061000","72158.000000","71602.938000","71047.876000","70492.814000","69937.752000","69382.690000","68827.628000","68272.566000","67717.504000","67162.442000","66607.380000"
"7","Angola","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"7","Angola","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","555.061000","555.061000","555.061000","555.061000","555.061000","555.061000","555.061000","555.061000","555.061000","555.061000","555.062000","555.062000","555.062000","555.062000","555.062000","555.062000","555.062000","555.062000","555.062000","555.062000"
"7","Angola","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300"
"7","Angola","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300"
"258","Anguilla","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000"
"8","Antigua and Barbuda","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","10.110000","10.044000","9.978000","9.912000","9.846000","9.780000","9.714000","9.648000","9.582000","9.516000","9.450000","9.383000","9.316000","9.249000","9.182000","9.115000","9.048000","8.981000","8.914000","8.847000","8.780000","8.714000","8.648000","8.582000","8.516000","8.450000","8.384000","8.318000","8.252000","8.186000","8.120000"
"8","Antigua and Barbuda","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,"-59.843300",,,,,
"8","Antigua and Barbuda","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,"7.469600",,,,,
"9","Argentina","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","35204.000000","35021.400000","34838.800000","34656.200000","34473.600000","34291.000000","34108.400000","33925.800000","33743.200000","33560.600000","33378.000000","33061.600000","32745.200000","32428.800000","32112.400000","31796.000000","31479.600000","31163.200000","30846.800000","30530.400000","30214.000000","29990.600000","29767.200000","29543.800000","29320.400000","29097.000000","28992.200000","28887.400000","28782.600000","28677.800000","28573.000000"
"9","Argentina","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-40102.729300","-40102.729300","-40102.729300","-40102.729300","-40102.729300","-40102.729300","-40102.729300","-40102.729300","-40102.729300","-40102.729300","-40102.729300","-35904.110000","-35904.110000","-35904.110000","-35904.110000","-35904.110000","-35904.110000","-35904.110000","-35904.110000","-35904.110000","-35904.110000","-34737.061300","-34737.061300","-34737.061300","-34737.061300","-34737.061300","-27952.290700","-27952.290700","-27952.290700","-27952.290700","-27952.290700"
"9","Argentina","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","213.600000","213.600000","213.600000","213.600000","213.600000","213.600000","213.600000","213.600000","213.600000","213.600000","213.600000","327.500000","327.500000","327.500000","327.500000","327.500000","327.500000","327.500000","327.500000","327.500000","327.500000","243.000000","243.000000","243.000000","243.000000","243.000000","135.000000","135.000000","135.000000","135.000000","135.000000"
"9","Argentina","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","81523.288000","81523.288000","81523.288000","81523.288000","81523.288000","81523.288000","81523.288000","81523.288000","81523.288000","81523.288000","81523.288000","127768.666700","127768.666700","127768.666700","127768.666700","127768.666700","127768.666700","127768.666700","127768.666700","127768.666700","127768.666700","97341.750000","97341.750000","97341.750000","97341.750000","97341.750000","54702.450000","54702.450000","54702.450000","54702.450000","54702.450000"
"9","Argentina","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","41420.558700","41420.558700","41420.558700","41420.558700","41420.558700","41420.558700","41420.558700","41420.558700","41420.558700","41420.558700","41420.558700","91864.556700","91864.556700","91864.556700","91864.556700","91864.556700","91864.556700","91864.556700","91864.556700","91864.556700","91864.556700","62604.688700","62604.688700","62604.688700","62604.688700","62604.688700","26750.159300","26750.159300","26750.159300","26750.159300","26750.159300"
"1","Armenia","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha",,,"334.312000","334.103000","333.894000","333.685000","333.476000","333.267000","333.058000","332.849000","332.640000","332.432000","332.224000","332.016000","331.808000","331.600000","331.392000","331.184000","330.976000","330.768000","330.560000","330.352000","330.144000","329.936000","329.728000","329.520000","329.310000","329.100000","328.890000","328.680000","328.470000"
"1","Armenia","6751","Forestland","5110","Area","3051","UNFCCC","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"334300.000000","334300.000000",,,,,,
"1","Armenia","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes",,,"76.366700","76.366700","76.366700","76.366700","76.366700","76.366700","76.366700","76.366700","76.366700","-84.014200","-84.014200","-84.014200","-84.014200","-84.014200","-84.014200","-84.014200","-84.014200","-84.014200","-84.014200","-113.574600","-113.574600","-113.574600","-113.574600","-113.574600","0.000000","0.000000","0.000000","0.000000","0.000000"
"1","Armenia","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,"-536.117000","-539.780000",,,,,,
"1","Armenia","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha",,,"0.309000","0.309000","0.309000","0.309000","0.309000","0.309000","0.309000","0.309000","0.309000","1.200000","1.200000","1.200000","1.200000","1.200000","1.200000","1.200000","1.200000","1.200000","1.200000","0.208000","0.208000","0.208000","0.208000","0.208000","0.210000","0.210000","0.210000","0.210000","0.210000"
"1","Armenia","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes",,,"54.225400","54.225400","54.225400","54.225400","54.225400","54.225400","54.225400","54.225400","54.225400","207.196000","207.196000","207.196000","207.196000","207.196000","207.196000","207.196000","207.196000","207.196000","207.196000","35.364900","35.364900","35.364900","35.364900","35.364900","36.066800","36.066800","36.066800","36.066800","36.066800"
"1","Armenia","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,"1.151000",,,,,,,
"1","Armenia","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes",,,"130.592100","130.592100","130.592100","130.592100","130.592100","130.592100","130.592100","130.592100","130.592100","123.181800","123.181800","123.181800","123.181800","123.181800","123.181800","123.181800","123.181800","123.181800","123.181800","-78.209700","-78.209700","-78.209700","-78.209700","-78.209700","36.066800","36.066800","36.066800","36.066800","36.066800"
"22","Aruba","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000","0.420000"
"22","Aruba","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.056500","-0.056500","-0.056500","-0.056500","-0.056500","-0.122200","-0.122200","-0.122200","-0.122200","-0.122200"
"22","Aruba","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"22","Aruba","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"22","Aruba","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","0.001600","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.092300","-0.056500","-0.056500","-0.056500","-0.056500","-0.056500","-0.122200","-0.122200","-0.122200","-0.122200","-0.122200"
"10","Australia","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","133882.200000","133675.390000","133468.580000","133261.770000","133054.960000","132848.150000","132641.340000","132434.530000","132227.720000","132020.910000","131814.100000","131587.300000","131360.500000","131133.700000","130906.900000","130680.100000","130453.300000","130226.500000","129999.700000","129772.900000","129546.100000","130255.780000","130965.460000","131675.140000","132384.820000","133094.500000","133276.620000","133458.740000","133640.860000","133822.980000","134005.100000"
"10","Australia","6751","Forestland","5110","Area","3051","UNFCCC","1000 ha","134389.266600","134149.534500","133855.200100","133761.656600","133575.336000","133545.203000","133415.356600","133286.011300","133151.399700","132869.126800","132655.102500","132275.200800","131979.284100","131740.118100","131551.993600","131158.152500","130892.543800","130657.179400","130615.966200","130783.081000","131117.142200","131435.814900","131762.580800","132107.576400","132484.286500","133011.628400","133427.133800","133794.204000","133980.590900","134094.502600",
"10","Australia","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-10689.592500","-10689.592500","-10689.592500","-10689.592500","-10689.592500","-10689.592500","-10689.592500","-10689.592500","-10689.592500","-10689.592500","-10689.592500","-41464.613700","-41464.613700","-41464.613700","-41464.613700","-41464.613700","-41464.613700","-41464.613700","-41464.613700","-41464.613700","-41464.613700","-31963.919500","-31963.919500","-31963.919500","-31963.919500","-31963.919500","-1585.091200","-1585.091200","-1585.091200","-1585.091200","-1585.091200"
"10","Australia","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes","-10581.915800","-6396.020300","-9077.757000","-14652.480700","-3975.635600","-11626.491300","-19765.203100","-30679.964500","-28332.421500","-28541.042700","-20283.695100","-16489.701300","-23527.534900","-16489.728900","-25449.264500","-30913.118700","-31753.192200","-20672.619500","-18796.305100","-16539.674700","-23151.763200","-35368.932600","-48045.064400","-48403.492000","-56557.525400","-55490.899000","-66769.703200","-69974.396500","-67668.750500","-54459.623200",
"10","Australia","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","252.990000","252.990000","252.990000","252.990000","252.990000","252.990000","252.990000","252.990000","252.990000","252.990000","252.990000","295.120000","295.120000","295.120000","295.120000","295.120000","295.120000","295.120000","295.120000","295.120000","295.120000","0.000000","0.000000","0.000000","0.000000","0.000000","5.500000","5.500000","5.500000","5.500000","5.500000"
"10","Australia","6750","Net Forest conversion","5110","Area","3051","UNFCCC","1000 ha","7115.390100","7659.105700","8145.760000","8444.681400","8806.739400","9015.080000","9317.686500","9611.295900","9935.488400","10365.241000","10723.498200","11221.852400","11636.778600","12021.322000","12401.559200","12992.688300","13439.446500","13820.564800","14010.214300","14019.671100","13920.581900","13847.151700","13796.723900","13773.582200","13731.679800","13620.097000","13595.628900","13576.241100","13703.546200","13747.334400",
"10","Australia","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","58561.281900","58561.281900","58561.281900","58561.281900","58561.281900","58561.281900","58561.281900","58561.281900","58561.281900","58561.281900","58561.281900","68313.393900","68313.393900","68313.393900","68313.393900","68313.393900","68313.393900","68313.393900","68313.393900","68313.393900","68313.393900","0.000000","0.000000","0.000000","0.000000","0.000000","1256.383300","1256.383300","1256.383300","1256.383300","1256.383300"
"10","Australia","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes","148684.515900","135096.531300","98616.559200","87824.950900","75049.145000","69326.775400","62833.303300","63984.249300","62309.496700","72271.631100","72367.326900","84818.647500","80787.465500","75183.649600","71706.930100","89687.800300","86998.301300","88101.183400","66568.891200","54417.026600","61652.989700","45962.312900","44110.709800","45494.590400","46979.199100","39112.436300","38851.924500","38261.547800","42485.329300","30383.546300",
"10","Australia","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","47871.689400","47871.689400","47871.689400","47871.689400","47871.689400","47871.689400","47871.689400","47871.689400","47871.689400","47871.689400","47871.689400","26848.780200","26848.780200","26848.780200","26848.780200","26848.780200","26848.780200","26848.780200","26848.780200","26848.780200","26848.780200","-31963.919500","-31963.919500","-31963.919500","-31963.919500","-31963.919500","-328.707900","-328.707900","-328.707900","-328.707900","-328.707900"
"11","Austria","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","3775.670000","3781.917000","3788.164000","3794.411000","3800.658000","3806.905000","3813.152000","3819.399000","3825.646000","3831.893000","3838.140000","3840.646000","3843.152000","3845.658000","3848.164000","3850.670000","3853.176000","3855.682000","3858.188000","3860.694000","3863.200000","3866.798000","3870.396000","3873.994000","3877.592000","3881.190000","3884.782000","3888.374000","3891.966000","3895.558000","3899.150000"
"11","Austria","6751","Forestland","5110","Area","3051","UNFCCC","1000 ha","3893.609400","3901.273400","3908.937500","3916.601500","3924.265600","3929.541600","3934.817600","3940.093700","3945.369700","3950.645700","3955.921700","3961.197800","3965.455200","3969.712700","3973.970100","3978.227600","3982.485100","3986.742500","3991.000000","3996.572500","4002.145000","4007.717600","4013.290100","4018.862600","4024.435100","4030.007600","4035.580100","4041.152700","4046.725200","4052.297700",
"11","Austria","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-15381.556700","-15381.556700","-15381.556700","-15381.556700","-15381.556700","-15381.556700","-15381.556700","-15381.556700","-15381.556700","-15381.556700","-15381.556700","-6414.842000","-6414.842000","-6414.842000","-6414.842000","-6414.842000","-6414.842000","-6414.842000","-6414.842000","-6414.842000","-6414.842000","-7516.852200","-7516.852200","-7516.852200","-7516.852200","-7516.852200","-7440.289600","-7440.289600","-7440.289600","-7440.289600","-7440.289600"
